Month,Year,Medicine Name,Category,Dosage (mg/ml),Hospital Name,City,Supplier Name,Price per Unit (AED),Consumption (Units)
6,2022,3,3,10,0,1,1,22.87,2924
12,2022,1,0,500,0,1,0,32.83,1659
5,2023,1,2,500,2,1,2,47.23,4169
2,2023,3,2,10,1,3,0,42.8,571
3,2023,0,1,250,3,1,3,1.27,3583
4,2022,3,0,5,0,0,3,42.32,911
10,2022,1,1,1000,3,0,0,41.84,1489
9,2023,1,3,5,1,2,3,17.22,1736
9,2023,4,1,5,0,0,3,6.39,3986
11,2022,0,3,1000,0,3,0,36.5,4076
6,2022,3,4,1000,1,0,1,30.15,516
9,2023,0,1,500,2,2,3,22.74,2388
10,2023,1,0,10,3,0,0,35.51,844
6,2023,0,1,500,1,3,0,1.8,1730
4,2022,2,2,250,3,3,3,1.91,864
4,2023,4,4,500,0,3,3,19.71,3622
1,2023,0,1,5,3,4,0,49.81,1861
2,2022,4,2,5,1,0,3,48.27,1315
8,2022,4,4,5,2,0,2,42.07,62
7,2023,3,1,250,3,1,3,28.01,1389
9,2022,1,1,1000,3,3,1,6.27,1884
4,2022,1,3,5,0,4,0,47.06,3567
9,2022,4,3,1000,2,2,0,33.29,4069
8,2023,2,1,1000,1,2,0,15.34,3916
11,2022,3,0,5,1,3,1,48.25,3675
7,2022,3,3,250,0,3,0,29.58,2267
4,2022,4,1,5,0,3,0,46.34,3809
1,2022,3,3,500,0,4,2,6.17,1523
5,2023,3,3,250,3,1,2,13.31,4476
8,2023,4,2,250,2,1,0,10.77,4374
3,2022,1,1,10,2,4,2,7.4,1667
1,2022,0,0,1000,3,1,2,3.71,3634
1,2023,3,3,500,1,0,2,30.78,533
9,2023,2,2,500,0,3,1,27.64,2725
5,2022,4,1,10,1,3,2,46.97,4356
11,2022,1,2,500,3,4,0,22.24,2302
10,2022,2,1,1000,0,1,2,24.81,3248
7,2022,2,1,250,0,3,3,6.59,1565
8,2022,0,2,1000,1,2,3,40.93,1733
3,2022,4,0,10,1,1,2,8.67,1560
6,2023,3,4,250,0,0,2,10.45,1921
10,2022,4,0,250,0,2,1,46.13,1234
7,2022,2,3,5,1,1,1,22.08,2954
4,2023,1,4,10,1,2,0,46.33,1346
3,2023,4,2,10,0,2,0,12.82,3068
1,2022,1,2,10,3,4,3,47.05,139
6,2023,4,1,250,2,2,1,26.97,1477
4,2022,3,3,1000,2,1,1,29.5,4285
2,2023,0,3,5,0,1,1,25.27,4484
4,2023,3,4,500,0,3,2,31.4,536
5,2022,2,0,500,1,0,2,1.97,2782
1,2022,4,2,500,2,0,1,23.85,1779
2,2022,4,4,250,0,2,0,8.34,2881
6,2022,3,4,500,2,2,1,48.96,667
12,2023,2,1,5,0,4,1,25.34,415
3,2022,2,4,1000,2,4,1,36.0,2324
7,2022,3,0,250,2,0,1,43.63,4374
4,2023,1,0,5,2,3,2,47.97,108
11,2022,0,3,500,2,4,2,34.3,2996
10,2023,2,2,250,3,4,0,40.27,1702
11,2023,0,2,10,2,4,2,1.56,4443
11,2023,1,4,10,1,3,0,7.65,2357
3,2022,2,1,5,3,4,1,34.68,2047
11,2023,4,1,10,0,0,1,24.25,2940
9,2023,2,3,250,0,0,2,18.04,984
5,2023,3,1,1000,3,0,3,35.92,3939
9,2023,4,2,5,2,3,0,6.37,2519
3,2022,4,3,5,3,3,1,20.24,339
8,2022,4,1,250,1,1,1,29.66,3979
10,2023,1,3,1000,3,1,3,26.92,2431
6,2022,0,3,1000,2,3,0,21.2,2192
6,2022,3,3,500,2,3,2,2.64,3777
8,2022,2,2,500,1,2,2,32.07,3223
2,2023,3,1,500,2,2,0,1.58,656
2,2023,0,1,500,3,4,3,13.35,463
3,2023,2,3,10,3,4,0,1.35,4371
1,2022,4,1,500,3,0,1,16.86,2231
3,2023,2,3,10,3,1,0,23.82,1077
12,2022,4,0,500,2,1,1,27.22,4143
8,2023,0,0,250,2,3,0,14.31,1270
12,2023,4,3,10,2,4,3,33.02,1182
6,2022,0,3,500,2,4,3,40.82,251
3,2023,0,1,1000,2,2,0,39.3,3685
12,2022,0,2,5,1,0,0,2.82,2246
4,2023,0,4,500,3,1,0,7.82,1955
4,2022,0,0,5,1,1,1,39.84,3443
9,2023,2,0,10,3,2,3,31.88,210
11,2022,1,2,1000,2,2,1,4.3,1728
8,2023,4,4,5,1,2,0,1.1,1275
11,2023,1,2,250,1,2,0,2.56,457
2,2022,3,2,1000,1,0,0,35.1,3906
12,2023,2,0,500,0,3,0,37.18,1700
3,2023,4,2,1000,0,0,3,7.05,2391
11,2023,3,0,500,3,2,0,29.12,2507
9,2022,3,1,10,2,4,1,39.62,2712
11,2023,2,1,500,1,4,1,14.47,2782
8,2022,2,3,250,2,4,2,22.16,2953
5,2023,0,0,250,1,0,0,8.96,615
8,2023,1,1,10,3,2,1,1.07,700
11,2022,3,1,1000,0,4,2,27.7,1355
8,2023,4,4,10,3,3,3,11.02,3737
11,2023,1,1,250,0,1,1,7.05,57
7,2022,0,2,5,3,0,3,31.49,2075
4,2022,2,0,250,0,3,3,34.29,2293
8,2023,0,0,250,1,1,0,41.91,272
1,2022,1,1,1000,1,0,1,35.29,511
12,2023,3,0,10,0,4,1,34.07,4007
9,2023,2,1,500,2,4,1,10.01,4338
9,2022,4,0,1000,3,0,0,18.49,2619
8,2023,0,3,500,0,3,0,36.21,1289
12,2022,4,1,5,2,0,2,22.65,621
2,2023,2,0,250,2,2,1,15.19,1955
8,2023,3,4,500,0,4,2,25.1,2588
2,2022,1,3,10,3,0,1,25.99,1953
2,2023,4,0,5,3,4,0,34.12,4182
4,2023,2,0,250,3,1,3,9.65,3484
7,2023,3,0,5,3,1,3,21.02,1218
11,2023,4,4,10,2,1,2,27.31,1310
9,2023,3,4,5,3,3,2,33.2,3475
6,2023,2,1,500,3,2,2,8.64,395
6,2022,2,0,5,3,2,2,9.69,735
11,2023,3,4,5,1,4,2,40.39,2122
2,2022,1,0,500,2,4,1,18.37,1239
11,2023,0,0,10,1,0,0,47.64,3334
8,2023,2,2,10,3,4,2,39.47,4243
4,2023,3,4,1000,3,2,1,1.46,1268
11,2022,3,4,10,3,2,3,15.31,1467
6,2022,2,2,5,1,3,3,27.74,3652
4,2022,2,0,250,3,2,1,2.11,3931
7,2022,2,1,250,0,1,2,33.77,703
6,2022,4,4,250,2,2,1,25.38,4416
10,2023,2,0,1000,2,3,0,24.77,2559
9,2022,2,0,1000,2,1,2,4.96,3664
11,2023,2,2,10,2,1,1,37.36,2409
5,2023,4,1,1000,3,3,0,25.85,3534
11,2023,0,4,500,3,1,2,3.38,133
8,2022,1,1,10,3,1,0,7.94,497
11,2023,0,2,500,3,2,1,42.1,2292
11,2023,2,2,250,3,4,1,24.13,1308
1,2023,1,4,500,1,0,2,15.93,2931
11,2023,4,2,250,2,3,3,3.14,3348
6,2023,2,3,1000,2,1,3,4.93,2353
1,2023,3,1,10,2,1,2,15.12,1164
5,2023,0,4,5,3,2,3,33.0,1440
9,2022,3,1,250,0,2,1,4.98,882
6,2022,2,3,1000,0,3,3,13.44,1364
6,2022,2,2,5,2,4,3,17.61,4109
12,2023,3,2,1000,3,2,2,43.04,3132
3,2022,3,1,10,1,2,1,13.73,1771
7,2022,2,4,250,2,2,1,44.59,1997
2,2023,3,0,5,0,0,3,44.42,432
1,2022,1,3,500,1,3,0,29.28,1274
3,2023,1,4,5,0,0,0,11.86,1697
6,2022,2,3,1000,0,1,0,44.17,103
12,2023,1,1,1000,1,0,3,31.82,3556
2,2023,0,0,10,3,3,0,27.7,2414
2,2023,1,3,10,3,2,0,4.81,867
3,2023,1,1,10,1,3,0,15.17,3323
11,2023,3,1,1000,0,2,2,37.55,212
6,2022,4,2,250,2,2,0,45.8,753
6,2023,2,2,500,0,1,2,15.02,3325
7,2022,0,2,10,1,1,0,35.09,4256
1,2022,1,3,500,1,3,0,22.53,4105
10,2023,1,2,5,1,0,2,44.38,3365
7,2023,4,4,10,0,2,0,4.71,2431
9,2023,1,2,500,1,4,3,15.78,2451
12,2022,1,4,5,1,4,1,3.48,3166
7,2023,2,2,500,2,4,2,41.17,3081
5,2023,4,4,1000,3,1,3,15.96,2310
5,2022,0,2,250,0,4,3,27.3,3906
7,2023,0,3,10,1,1,2,3.82,4133
6,2022,0,1,5,1,1,0,3.55,4450
9,2023,3,3,250,1,0,3,18.06,3302
3,2023,3,0,250,0,1,3,22.61,3912
2,2023,3,1,10,2,4,1,5.72,2788
3,2023,0,3,1000,3,3,2,22.03,2165
4,2022,0,3,250,3,1,1,7.53,187
10,2022,2,2,250,1,0,0,26.73,211
11,2023,4,2,250,3,4,0,6.89,4028
4,2023,2,1,10,3,1,2,24.53,4452
1,2023,2,2,5,2,0,0,4.77,3060
12,2022,2,0,5,2,3,3,10.94,1157
4,2023,0,4,500,1,2,1,14.06,285
5,2023,2,4,5,1,2,0,23.04,1344
1,2022,3,1,5,2,0,0,13.82,1402
4,2022,1,3,1000,2,1,1,11.81,1000
4,2022,0,2,10,1,2,1,38.53,2833
10,2023,2,4,5,0,2,2,4.89,512
1,2022,1,2,1000,2,3,2,42.44,3998
11,2023,3,0,250,2,2,3,38.69,4428
12,2023,3,2,10,2,1,0,7.28,1607
9,2022,1,0,5,1,4,0,33.29,1009
10,2022,3,2,500,3,0,3,11.85,1308
2,2023,2,4,1000,0,2,1,25.25,2137
10,2022,3,3,5,2,0,0,1.2,1631
3,2022,2,1,500,2,2,1,13.98,3391
1,2023,0,1,1000,2,3,0,29.7,3497
12,2022,0,4,10,2,1,2,17.86,3840
6,2022,3,1,500,0,2,3,36.82,368
6,2022,2,3,5,1,0,2,14.44,736
8,2022,4,3,500,3,4,1,20.99,2729
10,2023,0,0,1000,1,3,0,35.05,1598
12,2022,4,0,250,3,0,0,4.32,4161
4,2023,0,0,5,3,4,2,14.0,1746
4,2023,1,4,10,1,3,1,24.0,3368
12,2023,3,2,5,2,0,0,49.63,2538
11,2022,4,3,1000,0,4,0,19.79,3853
3,2023,3,3,250,3,2,2,6.83,4254
2,2022,3,1,1000,3,1,2,18.89,3826
9,2022,2,2,1000,2,4,3,39.94,2716
4,2023,3,3,500,3,2,2,20.03,645
11,2023,0,0,10,1,0,1,30.18,641
6,2022,0,4,5,0,2,0,28.75,4190
11,2023,3,1,5,2,3,2,41.72,1452
10,2023,4,1,5,2,1,0,8.21,393
6,2022,0,0,10,0,4,0,29.24,2080
8,2022,3,4,5,2,4,0,2.05,438
5,2023,1,3,500,0,4,3,5.76,347
1,2022,0,2,10,0,4,2,43.75,2045
4,2022,0,4,250,3,4,2,42.94,1085
10,2023,4,3,10,3,1,1,8.12,4427
7,2022,1,4,5,0,3,2,48.48,736
1,2022,2,2,1000,1,2,0,35.02,2306
2,2023,0,2,10,2,3,0,39.41,4085
8,2023,3,0,1000,1,1,1,21.74,2446
10,2022,3,0,10,2,1,0,43.62,3611
2,2022,0,3,500,2,1,2,34.65,3713
10,2022,1,0,500,2,0,0,38.22,1056
7,2022,2,2,1000,3,2,2,6.33,3804
3,2022,4,0,250,1,3,3,21.94,4054
11,2022,0,1,500,0,2,2,5.4,1050
10,2023,4,1,5,3,1,1,22.85,3310
5,2023,3,4,10,1,3,3,46.04,734
5,2022,2,0,1000,0,4,3,9.38,3617
3,2023,0,0,1000,1,3,1,43.27,2754
12,2022,1,0,250,1,4,1,12.57,1312
4,2022,0,1,250,0,1,1,10.38,4171
2,2023,0,1,10,2,0,1,12.13,2990
1,2023,0,3,1000,0,3,3,3.36,3287
5,2022,2,0,1000,1,1,3,3.14,3166
12,2023,1,0,10,0,1,1,32.58,766
1,2023,1,2,1000,2,0,0,36.89,4203
3,2022,3,0,500,3,4,1,28.06,3572
5,2022,4,1,1000,1,0,1,7.27,2793
11,2023,1,0,10,2,1,1,15.37,1067
12,2022,1,3,1000,3,3,3,15.86,4008
6,2023,4,3,1000,2,4,2,8.4,1916
6,2023,2,3,10,0,0,2,8.43,2658
3,2023,0,2,10,0,2,3,22.08,2712
2,2022,4,0,250,3,4,1,26.34,4493
6,2023,0,1,250,3,3,0,15.44,1476
7,2023,4,0,1000,3,1,1,48.66,3017
7,2023,3,1,10,0,1,3,22.49,888
6,2023,4,0,1000,1,2,1,43.19,1902
5,2022,0,2,1000,1,3,2,43.55,4416
10,2022,2,1,250,3,3,1,11.08,3039
12,2022,3,1,250,2,2,3,11.39,331
2,2023,4,2,250,2,3,0,22.95,267
8,2023,2,4,250,2,4,3,40.84,531
11,2023,4,1,250,2,1,0,7.59,747
11,2023,0,1,250,2,2,2,12.26,1835
2,2023,1,3,500,1,3,3,43.74,3156
12,2022,2,1,10,1,2,2,24.49,925
8,2022,3,0,500,2,0,1,3.7,2446
12,2022,1,2,10,1,0,1,22.21,2696
5,2023,1,0,10,0,2,2,8.48,2342
1,2022,2,0,1000,1,3,2,48.69,1499
5,2023,1,4,250,2,1,1,33.82,2065
4,2023,2,2,5,0,3,3,30.4,1264
8,2023,3,0,1000,2,1,3,28.19,3259
11,2023,1,1,10,2,0,2,26.33,588
1,2022,2,3,500,3,4,1,20.5,2737
8,2022,4,3,1000,0,3,2,7.1,4414
7,2022,2,3,500,1,2,0,7.49,2572
7,2022,4,2,250,2,1,3,1.74,1692
5,2023,4,3,5,2,1,1,36.76,2138
7,2022,3,3,5,0,0,1,31.39,4230
8,2023,3,4,500,1,1,0,33.66,1242
1,2023,0,4,10,0,4,0,21.83,265
9,2023,2,3,1000,3,3,0,44.67,2527
5,2023,4,3,500,2,3,2,17.54,4022
11,2023,2,4,250,1,1,3,34.98,1667
9,2022,4,2,250,1,4,2,10.01,2115
4,2023,0,4,5,1,2,1,30.72,4180
6,2022,3,0,1000,2,0,2,6.35,2775
6,2023,4,0,1000,1,4,1,25.88,1587
12,2023,4,1,10,3,1,3,14.66,1304
5,2023,0,3,250,3,3,1,2.99,943
8,2022,0,3,5,2,1,1,47.95,1306
10,2022,1,1,1000,0,3,1,41.26,4401
11,2022,1,3,1000,3,3,0,42.64,3352
5,2023,3,2,10,0,3,3,38.64,354
12,2022,4,2,1000,1,4,1,4.03,4040
6,2023,2,2,1000,1,0,2,19.97,1879
1,2023,2,3,1000,1,2,2,7.46,3877
4,2023,1,0,1000,1,2,0,41.63,2465
2,2022,2,3,5,0,2,3,25.02,3444
1,2023,2,1,250,0,4,3,22.42,3675
3,2023,4,2,10,0,1,0,12.12,97
10,2022,0,4,5,0,0,2,6.2,2212
3,2022,2,4,1000,3,0,1,44.25,4268
3,2023,2,4,250,1,2,1,5.07,2509
3,2023,4,4,10,1,3,0,13.43,1126
4,2022,4,0,5,0,4,1,49.3,3679
7,2022,1,2,250,2,4,0,32.72,742
5,2023,2,1,5,1,1,2,33.33,4304
6,2022,2,4,250,2,1,2,16.04,1541
11,2022,1,2,1000,3,1,0,20.14,2141
7,2022,4,4,250,1,0,1,44.05,3740
11,2023,3,4,250,2,3,3,37.08,3642
11,2023,0,1,500,1,3,0,6.5,1817
11,2023,3,3,5,3,0,1,31.18,3335
3,2023,0,0,10,2,1,1,48.54,4381
5,2023,0,2,5,0,0,0,10.65,211
3,2023,2,4,250,1,1,0,41.9,696
3,2022,0,0,500,3,2,0,5.25,3687
10,2023,4,4,10,0,2,2,27.3,1403
3,2023,3,2,500,1,4,3,8.59,56
2,2022,3,1,500,3,4,1,18.19,3009
4,2023,4,2,1000,2,1,3,19.59,1662
11,2023,4,1,500,3,0,2,3.19,3284
3,2022,1,2,250,1,0,3,38.12,1877
1,2023,3,0,250,0,2,1,12.04,3810
6,2023,2,2,250,1,4,0,14.78,219
8,2022,3,4,5,2,2,1,11.3,351
1,2023,1,3,1000,2,2,3,17.71,1010
12,2023,3,3,250,2,4,1,43.76,3766
2,2023,1,0,10,0,4,3,36.34,3357
4,2022,1,4,250,1,0,1,16.22,4108
1,2022,0,4,250,2,0,3,41.72,3057
1,2023,2,1,10,0,0,0,7.56,2161
8,2023,2,4,250,1,4,1,29.28,316
12,2023,1,0,250,1,2,1,9.35,2238
1,2022,4,1,1000,3,0,2,41.26,1975
10,2022,1,0,10,3,3,1,11.43,3651
2,2023,1,3,250,0,0,1,3.57,3416
11,2022,3,1,10,3,3,0,31.63,4128
6,2023,4,3,5,1,3,1,4.08,3211
5,2023,0,0,5,0,4,3,48.21,2703
6,2022,4,2,10,3,4,0,43.73,2556
10,2022,1,3,5,2,3,3,15.7,1901
2,2023,2,4,250,2,4,1,14.29,199
11,2022,2,3,5,1,2,3,25.87,1495
5,2022,1,1,10,2,2,2,5.76,3646
3,2022,0,1,5,3,2,0,9.15,4367
8,2022,1,3,500,0,2,2,28.86,2622
5,2023,4,0,250,2,3,0,20.19,3527
10,2022,2,1,5,0,4,3,39.43,3924
8,2023,3,2,500,3,4,0,33.61,3061
9,2022,3,0,5,1,2,2,17.33,1415
9,2023,4,4,5,1,3,2,37.79,3324
7,2023,4,1,250,0,0,0,47.06,113
5,2022,0,4,1000,1,2,3,1.12,3011
8,2023,0,2,250,1,4,0,3.67,2148
6,2022,4,1,10,1,0,0,45.1,2556
11,2022,4,1,1000,0,4,0,18.08,1194
6,2022,3,4,1000,2,3,1,35.66,699
1,2022,0,2,5,0,2,2,46.02,1199
9,2022,4,1,5,0,3,2,10.09,3741
4,2023,3,2,5,0,2,3,48.73,246
6,2022,2,3,500,2,1,1,11.23,1882
10,2022,3,4,500,0,1,3,30.37,994
3,2022,3,4,500,0,3,2,45.05,3610
3,2023,0,2,5,1,0,3,11.35,2588
12,2023,4,2,250,2,1,1,35.16,4244
11,2023,1,4,500,1,1,3,34.47,1633
5,2023,4,2,5,3,0,0,9.96,1081
2,2023,2,4,500,1,4,1,37.14,747
9,2022,2,4,500,2,1,2,45.61,1376
10,2022,1,0,1000,2,4,1,34.22,2411
8,2023,0,1,250,3,2,1,18.43,1075
6,2022,3,1,1000,3,3,0,45.75,3204
6,2022,2,4,10,1,0,3,36.64,1958
12,2023,4,0,5,1,1,2,24.07,1744
12,2023,2,4,500,0,0,0,44.7,1854
5,2022,2,3,5,0,2,0,8.12,1409
1,2023,1,1,1000,3,1,1,26.9,2304
7,2022,3,0,250,2,3,3,43.53,4394
2,2022,1,1,250,1,2,1,26.75,4287
5,2023,4,0,10,0,1,2,9.63,1065
1,2023,0,2,250,1,0,3,9.83,4130
8,2022,0,2,10,3,0,1,7.65,3243
8,2022,0,2,1000,1,0,2,10.32,3587
6,2023,3,1,250,0,1,1,12.54,3230
9,2022,3,3,500,0,0,0,9.59,2533
10,2023,1,4,10,2,1,0,33.26,4209
12,2022,4,0,5,1,3,0,10.48,1291
9,2022,2,4,250,3,0,0,43.61,1806
8,2022,2,3,500,2,4,0,12.84,4396
5,2022,1,0,5,2,1,3,42.67,3359
10,2023,3,3,250,3,1,1,38.96,2937
11,2023,0,1,250,2,3,2,39.73,2300
12,2023,3,2,10,3,1,0,23.01,3227
12,2022,3,2,5,1,3,3,40.17,1884
3,2022,0,3,1000,1,3,3,42.33,2777
1,2022,2,1,250,2,3,2,6.39,1347
2,2023,3,0,5,2,4,2,38.98,1067
12,2023,0,1,250,0,3,2,33.47,3211
11,2022,1,4,1000,0,3,3,39.2,1243
3,2023,1,4,500,0,4,1,28.91,3258
11,2022,0,1,500,1,0,1,5.37,336
11,2023,3,1,10,0,1,3,40.23,429
6,2022,2,1,5,0,3,2,1.72,2043
2,2022,2,0,1000,0,4,1,44.6,3408
6,2022,3,3,5,1,0,1,45.27,2070
11,2023,4,1,10,3,2,2,32.29,1062
3,2023,2,0,5,3,4,3,15.76,3083
12,2023,3,4,5,1,3,1,6.65,2790
4,2022,1,1,250,3,2,3,31.21,1899
10,2022,3,4,500,3,2,3,46.84,1704
9,2022,4,2,500,2,0,3,32.26,4374
12,2022,0,3,500,3,1,2,35.89,3163
4,2022,1,1,10,0,3,2,49.15,1683
2,2023,1,4,10,2,4,3,34.15,3965
3,2023,3,0,5,1,2,0,37.98,4394
2,2023,0,3,250,1,1,3,3.32,1390
4,2023,2,3,250,2,4,3,32.03,1082
5,2023,1,4,250,1,4,0,6.14,2234
5,2023,3,1,5,1,4,0,18.5,3165
1,2023,0,1,1000,2,2,2,27.68,759
4,2022,2,0,1000,0,1,2,46.01,1379
5,2022,0,3,500,1,3,3,18.22,1168
3,2023,3,3,250,2,2,0,37.4,292
3,2023,1,2,10,2,0,1,8.67,1827
3,2022,2,3,1000,1,1,2,40.96,2670
9,2022,1,0,500,2,4,1,45.54,3404
7,2022,2,0,500,3,2,1,30.52,167
11,2023,3,1,250,0,1,0,1.64,3293
6,2022,4,4,500,2,1,3,31.08,1099
2,2022,0,4,250,1,3,2,6.42,1721
7,2022,4,0,250,0,1,0,40.37,885
10,2022,4,2,1000,1,1,0,26.98,2936
7,2023,3,1,10,0,2,1,41.05,3538
11,2022,1,3,10,3,3,0,21.54,1092
2,2022,3,1,250,0,4,0,30.54,3803
9,2023,2,0,1000,3,1,1,43.67,2001
6,2023,0,0,1000,1,1,1,2.09,2291
4,2022,2,0,500,3,3,3,1.07,1994
6,2023,0,0,1000,1,4,1,6.2,1895
5,2023,0,3,10,1,2,1,45.17,1798
9,2023,1,3,1000,2,2,1,27.81,529
10,2022,0,4,250,1,4,3,42.11,4467
10,2022,4,3,5,2,2,0,13.72,2634
9,2023,0,0,1000,3,1,0,15.65,1767
12,2023,1,2,1000,0,2,2,24.25,2207
1,2023,0,1,500,1,0,3,20.34,3939
1,2022,1,4,5,0,2,0,44.93,3118
5,2022,1,1,500,3,3,2,42.08,3815
8,2022,2,1,1000,0,2,2,3.22,2094
2,2022,3,4,1000,3,1,0,33.88,4175
3,2023,1,2,500,0,3,0,33.39,1373
1,2023,1,2,10,2,4,0,38.6,3353
9,2022,2,1,10,1,4,1,17.95,179
9,2023,3,2,500,2,1,1,45.98,3582
6,2022,3,3,10,0,4,2,49.17,3940
9,2023,0,1,500,1,4,3,8.89,3477
4,2022,0,1,1000,1,3,3,46.37,4414
6,2023,4,4,10,0,3,2,27.1,183
2,2022,1,0,1000,1,0,0,16.15,3585
1,2023,2,0,500,3,0,2,15.65,3152
4,2023,0,3,5,3,4,2,36.54,2013
4,2022,3,1,500,3,0,2,22.05,144
2,2022,1,1,500,0,1,0,48.25,4076
8,2023,2,4,1000,2,1,0,35.47,537
5,2023,2,3,5,2,4,1,4.04,783
7,2023,4,4,5,2,4,0,28.41,1767
2,2023,3,1,1000,3,0,0,22.41,801
7,2023,3,1,250,2,3,0,33.45,2399
3,2022,4,2,500,1,2,1,49.16,1709
1,2022,1,1,500,2,0,2,4.15,1743
2,2022,0,1,500,2,2,2,40.36,2520
8,2022,4,2,1000,2,3,1,4.75,4216
2,2022,3,0,250,1,4,0,33.39,2158
5,2023,0,2,1000,2,4,2,12.99,1534
4,2022,0,0,1000,0,4,1,30.36,885
12,2023,0,4,500,0,0,0,46.11,3813
1,2023,0,2,500,1,3,1,39.52,3025
7,2023,1,1,1000,2,3,2,43.25,542
5,2023,2,2,10,3,0,2,10.02,2767
1,2023,0,2,500,3,0,3,5.59,3993
11,2022,4,0,250,0,2,1,39.16,1360
2,2022,1,4,250,1,3,0,7.25,3768
3,2022,0,1,5,0,0,3,21.89,3732
5,2022,2,2,1000,0,3,0,45.61,1567
7,2023,1,0,500,3,4,2,11.21,1955
12,2023,0,2,10,3,0,2,8.0,1156
6,2023,4,3,250,3,0,2,31.84,4178
5,2022,4,4,10,2,2,2,20.66,586
2,2022,2,1,1000,0,3,2,13.87,4438
2,2022,1,0,500,0,2,3,5.69,278
10,2023,2,2,1000,1,3,3,10.33,92
11,2022,2,4,10,3,0,3,7.54,4196
10,2023,2,3,250,3,0,1,17.31,4284
5,2022,0,1,500,1,2,3,49.87,2524
6,2023,2,4,5,3,3,3,17.7,1861
7,2022,1,1,1000,0,1,3,26.96,629
7,2023,4,3,500,0,4,2,45.37,3685
2,2022,1,4,5,0,4,0,31.2,3420
12,2023,4,0,500,3,1,2,45.84,3853
3,2023,1,1,5,3,1,1,25.91,2472
11,2023,0,3,5,2,3,1,39.96,415
10,2023,4,3,10,3,4,2,28.32,2276
3,2022,3,4,1000,1,1,1,23.08,3718
6,2023,1,3,500,2,0,3,48.31,3973
1,2023,0,0,5,0,2,1,41.72,3653
7,2022,2,0,250,2,3,3,32.87,2823
12,2022,3,0,250,0,2,2,28.53,519
7,2023,2,0,250,2,3,3,38.56,3140
3,2022,1,2,5,2,1,2,14.58,3433
9,2023,1,0,5,1,1,2,27.45,3085
9,2023,3,2,10,2,4,1,7.51,129
12,2022,2,4,500,3,4,3,45.2,1943
5,2023,4,3,5,3,0,0,42.69,800
3,2023,0,4,5,1,1,3,26.18,2152
9,2022,3,3,500,2,4,3,26.05,2770
9,2023,2,0,5,0,1,0,27.97,1945
11,2022,2,0,250,2,4,2,32.31,3069
11,2023,3,3,500,0,0,0,10.5,3557
8,2023,1,3,10,0,3,3,45.21,533
7,2022,1,4,250,2,4,1,12.02,3893
9,2022,0,1,250,2,2,2,18.75,3118
3,2022,2,2,10,2,0,3,18.39,2098
5,2023,4,4,10,3,1,3,17.49,1008
8,2022,1,0,10,3,3,1,21.73,2856
10,2023,1,2,1000,0,1,3,37.87,1382
6,2023,2,4,5,0,0,2,8.27,779
6,2022,2,4,10,1,0,3,34.99,1793
12,2023,2,1,5,2,0,0,7.77,832
3,2022,3,4,500,2,4,2,10.57,1850
12,2023,4,2,5,3,0,0,46.66,3846
10,2023,2,4,10,0,0,0,46.25,2055
5,2022,4,4,5,3,3,2,14.17,4040
6,2023,0,3,10,3,3,0,26.17,1360
2,2022,0,0,10,3,2,2,26.25,209
1,2023,3,0,5,2,2,3,13.84,2561
10,2023,1,3,5,1,2,3,2.51,1602
11,2023,2,2,500,0,2,3,7.87,3489
1,2023,3,3,5,0,3,2,39.29,2035
2,2022,1,2,5,0,3,3,2.96,3578
3,2023,4,0,500,2,0,1,30.24,1857
10,2023,4,4,1000,3,4,1,49.44,2044
4,2023,4,1,10,2,3,0,6.71,197
4,2023,3,0,500,1,3,1,30.87,1085
10,2022,1,1,5,0,1,0,41.28,2548
7,2023,0,0,1000,1,2,0,22.09,1550
7,2023,1,3,1000,1,0,0,16.59,3729
3,2022,2,2,1000,3,2,2,17.2,2568
1,2022,3,0,1000,1,2,0,29.84,3469
4,2022,1,4,5,0,4,3,30.23,4376
7,2023,2,2,500,1,2,3,35.87,2026
3,2022,0,1,5,1,4,0,10.05,3385
5,2023,0,3,1000,2,2,1,11.67,3821
10,2023,1,0,250,3,2,1,22.56,2411
12,2022,0,1,5,3,2,3,35.1,3089
11,2023,2,2,500,3,3,1,22.27,3829
12,2023,4,0,250,2,2,2,27.32,2794
7,2023,0,2,1000,1,1,2,18.93,1985
10,2022,0,2,5,2,3,1,29.99,388
10,2022,1,1,250,0,2,3,5.37,1549
5,2023,1,3,250,1,0,3,28.54,542
7,2023,2,2,250,1,4,0,37.27,1910
2,2022,0,4,5,1,0,0,8.58,3600
7,2022,4,1,500,3,0,2,40.09,2538
2,2022,1,0,1000,3,4,3,11.53,232
2,2022,1,1,500,0,3,0,24.95,981
5,2022,2,0,1000,2,0,0,26.4,1999
3,2023,1,1,1000,2,1,2,25.44,967
1,2023,0,1,10,1,1,1,7.15,2073
4,2023,3,2,5,1,0,2,36.86,1071
6,2023,4,2,500,1,4,3,46.24,1450
3,2023,2,3,10,3,3,1,13.66,221
9,2023,1,1,250,1,2,0,11.69,4189
11,2022,0,2,5,0,2,1,39.06,3447
7,2023,3,2,10,1,1,2,2.76,1202
10,2022,0,2,500,3,4,3,41.78,54
2,2023,1,4,5,0,4,3,38.78,3778
10,2023,2,4,250,2,2,1,10.88,643
3,2023,3,0,500,2,4,2,34.8,3390
2,2023,2,1,10,0,1,1,17.92,589
1,2022,4,3,250,1,4,1,19.52,1241
